TrackID,Predictor
205979_6734,0.0
205979_294698,0.0
205979_140381,0.0
205979_178913,0.0
205979_67881,0.0
205980_242405,0.0
205980_210744,0.0
205980_174387,1.0
205980_62052,0.0
205980_33774,1.0
205980_286454,1.0
205987_180341,0.0
205987_279408,0.0
205987_242066,1.0
205987_219764,0.0
205987_68360,1.0
205987_147342,0.0
206010_210508,0.0
206010_13796,0.0
206010_213584,1.0
206010_38168,0.0
206010_171253,1.0
206010_230614,0.0
206031_284705,0.0
206031_43564,0.0
206031_248385,0.0
206031_254916,0.0
206031_65494,0.0
206031_1779,0.0
206037_254625,0.0
206037_173257,0.0
206037_277961,0.0
206037_170214,0.0
206037_151720,0.0
206037_160011,0.0
206043_280992,0.0
206043_38181,1.0
206043_251949,0.0
206043_286694,0.0
206043_284840,1.0
206043_294920,1.0
206050_58443,1.0
206050_255065,0.0
206050_74765,0.0
206050_207366,1.0
206050_130938,1.0
206050_158210,0.0
206057_32405,1.0
206057_247666,0.0
206057_224688,1.0
206057_155049,0.0
206057_71402,0.0
206057_1040,0.0
206067_210150,1.0
206067_292527,0.0
206067_207081,0.0
206067_9408,0.0
206067_113135,0.0
206067_76685,0.0
206068_85803,0.0
206068_152941,0.0
206068_228909,1.0
206068_215208,1.0
206068_210854,0.0
206068_97328,1.0
206071_220786,0.0
206071_125970,1.0
206071_119355,0.0
206071_22398,1.0
206071_110669,0.0
206071_215335,0.0
206083_291516,0.0
206083_130543,0.0
206083_133634,0.0
206083_176706,0.0
206083_143603,1.0
206083_48954,1.0
206093_188035,0.0
206093_166554,0.0
206093_270515,0.0
206093_127880,1.0
206093_271783,1.0
206093_286439,0.0
206105_268603,1.0
206105_157373,1.0
206105_202599,1.0
206105_196733,0.0
206105_147585,0.0
206105_238995,1.0
206117_180899,0.0
206117_249464,0.0
206117_191626,0.0
206117_195967,0.0
206117_7055,0.0
206117_58702,0.0
206127_245509,0.0
206127_230460,1.0
206127_7698,1.0
206127_227713,0.0
206127_165734,0.0
206127_131863,0.0
206145_90278,0.0
206145_238022,0.0
206145_88592,1.0
206145_96861,1.0
206145_228865,1.0
206145_73628,0.0
206151_212159,1.0
206151_156250,0.0
206151_188481,0.0
206151_134852,0.0
206151_204649,0.0
206151_259950,1.0
206153_293310,0.0
206153_244850,1.0
206153_272937,0.0
206153_268085,0.0
206153_219532,1.0
206153_134456,1.0
206159_244668,0.0
206159_182550,0.0
206159_94571,0.0
206159_132858,1.0
206159_200856,1.0
206159_185252,1.0
206177_107338,0.0
206177_23919,0.0
206177_81203,1.0
206177_103055,1.0
206177_171830,1.0
206177_92995,0.0
206199_284946,1.0
206199_218277,0.0
206199_19596,0.0
206199_202034,1.0
206199_172339,1.0
206199_185481,0.0
206209_12026,0.0
206209_85659,0.0
206209_13284,0.0
206209_22572,1.0
206209_38526,1.0
206209_134951,1.0
206220_249530,0.0
206220_230797,0.0
206220_216597,0.0
206220_218547,0.0
206220_278687,0.0
206220_86266,0.0
206239_9936,1.0
206239_41762,1.0
206239_286462,1.0
206239_292203,0.0
206239_129596,0.0
206239_252284,0.0
206240_248811,0.0
206240_248917,1.0
206240_111165,0.0
206240_274359,1.0
206240_232141,1.0
206240_210602,1.0
206245_100384,1.0
206245_76693,1.0
206245_295314,1.0
206245_163176,0.0
206245_205897,0.0
206245_244947,1.0
206250_243100,0.0
206250_186289,0.0
206250_274397,0.0
206250_131564,1.0
206250_234884,1.0
206250_76477,1.0
206264_256294,1.0
206264_210990,0.0
206264_56665,0.0
206264_255003,1.0
206264_230898,1.0
206264_270395,0.0
206267_264152,1.0
206267_201449,0.0
206267_67007,0.0
206267_178506,0.0
206267_210390,0.0
206267_51849,0.0
206270_159972,0.0
206270_157111,1.0
206270_22858,0.0
206270_279589,0.0
206270_172031,1.0
206270_295735,0.0
206290_17882,0.0
206290_13910,1.0
206290_74002,0.0
206290_165215,1.0
206290_6589,0.0
206290_197189,1.0
206297_39332,0.0
206297_269065,0.0
206297_225598,1.0
206297_277827,0.0
206297_249446,1.0
206297_180370,1.0
206313_105061,0.0
206313_266225,1.0
206313_171951,0.0
206313_156898,1.0
206313_82732,1.0
206313_123749,0.0
206324_262542,1.0
206324_253486,0.0
206324_230508,1.0
206324_266566,0.0
206324_281886,0.0
206324_13758,1.0
206356_222793,1.0
206356_247415,0.0
206356_218564,1.0
206356_163775,0.0
206356_103351,0.0
206356_184525,1.0
206363_102333,1.0
206363_274334,0.0
206363_205311,0.0
206363_259458,1.0
206363_78317,1.0
206363_256751,0.0
206365_254703,0.0
206365_160218,0.0
206365_85844,0.0
206365_224189,0.0
206365_14665,0.0
206365_130302,1.0
206374_219973,1.0
206374_277268,0.0
206374_104207,1.0
206374_80916,0.0
206374_248074,0.0
206374_235658,1.0
206382_140950,0.0
206382_137694,1.0
206382_18433,1.0
206382_25635,0.0
206382_252285,1.0
206382_210830,1.0
206390_119532,0.0
206390_230677,1.0
206390_473,0.0
206390_206044,0.0
206390_42815,1.0
206390_289282,1.0
206423_134510,0.0
206423_76499,0.0
206423_185341,0.0
206423_76685,1.0
206423_33120,1.0
206423_221726,0.0
206453_51034,1.0
206453_172604,0.0
206453_113219,0.0
206453_239933,0.0
206453_162541,1.0
206453_224914,1.0
206466_187433,0.0
206466_202350,0.0
206466_90198,1.0
206466_166,1.0
206466_102136,1.0
206466_107761,0.0
206490_75419,0.0
206490_42005,0.0
206490_265755,1.0
206490_50380,1.0
206490_244947,0.0
206490_28142,0.0
206496_279136,0.0
206496_36734,0.0
206496_114070,0.0
206496_90143,1.0
206496_136823,1.0
206496_125926,1.0
206497_129430,0.0
206497_85516,1.0
206497_121354,1.0
206497_279103,0.0
206497_110099,1.0
206497_52782,1.0
206501_124329,1.0
206501_150748,0.0
206501_158835,1.0
206501_144718,1.0
206501_101044,0.0
206501_209807,0.0
206504_293345,1.0
206504_271496,1.0
206504_209633,1.0
206504_291248,0.0
206504_258529,0.0
206504_127776,0.0
206505_278582,1.0
206505_206716,1.0
206505_276208,1.0
206505_181901,0.0
206505_100659,0.0
206505_266102,0.0
206520_262221,0.0
206520_281542,1.0
206520_213017,1.0
206520_152839,0.0
206520_157487,0.0
206520_261695,1.0
206582_87411,1.0
206582_85690,1.0
206582_213761,1.0
206582_232205,1.0
206582_171306,1.0
206582_107923,1.0
206590_236433,1.0
206590_123232,0.0
206590_126037,1.0
206590_284760,0.0
206590_63870,1.0
206590_87590,0.0
206596_35571,0.0
206596_273219,0.0
206596_225974,0.0
206596_219973,0.0
206596_110001,1.0
206596_176916,0.0
206622_82535,1.0
206622_266191,0.0
206622_141058,0.0
206622_79546,0.0
206622_200385,1.0
206622_102452,1.0
206628_149202,0.0
206628_175884,1.0
206628_129742,0.0
206628_237854,0.0
206628_43564,1.0
206628_261450,0.0
206635_149820,1.0
206635_217483,0.0
206635_231206,1.0
206635_149502,1.0
206635_66368,0.0
206635_73524,1.0
206638_210428,1.0
206638_3415,1.0
206638_225319,0.0
206638_113179,0.0
206638_5030,1.0
206638_186913,0.0
206642_25595,0.0
206642_250273,1.0
206642_238977,0.0
206642_158671,1.0
206642_195653,0.0
206642_222246,1.0
206674_99694,1.0
206674_166929,0.0
206674_193899,0.0
206674_57953,1.0
206674_218083,0.0
206674_241845,0.0
206682_166106,0.0
206682_112243,0.0
206682_133178,1.0
206682_221085,1.0
206682_19494,0.0
206682_55758,0.0
206692_242097,0.0
206692_263986,0.0
206692_145495,1.0
206692_268004,1.0
206692_170625,0.0
206692_134160,1.0
206705_141945,1.0
206705_38951,0.0
206705_216914,1.0
206705_221647,0.0
206705_152626,1.0
206705_9092,0.0
206751_260175,0.0
206751_187940,0.0
206751_210507,0.0
206751_264901,0.0
206751_1779,1.0
206751_140229,1.0
206761_103841,0.0
206761_80419,0.0
206761_253265,1.0
206761_267088,1.0
206761_258661,0.0
206761_128692,0.0
206768_291256,1.0
206768_149373,0.0
206768_144499,1.0
206768_201870,0.0
206768_151866,0.0
206768_90031,1.0
206804_122433,1.0
206804_282689,0.0
206804_63023,0.0
206804_141634,0.0
206804_249743,0.0
206804_268310,0.0
206805_123579,0.0
206805_70346,0.0
206805_68409,0.0
206805_221211,0.0
206805_108998,0.0
206805_167750,1.0
206820_194256,0.0
206820_229894,1.0
206820_289911,1.0
206820_192814,0.0
206820_109687,0.0
206820_96203,1.0
206855_177346,0.0
206855_290879,1.0
206855_92649,0.0
206855_133537,0.0
206855_155158,1.0
206855_201966,1.0
206870_219283,1.0
206870_270633,0.0
206870_176639,1.0
206870_236674,0.0
206870_245918,1.0
206870_195944,0.0
206912_137645,0.0
206912_71059,1.0
206912_13065,1.0
206912_32601,1.0
206912_232699,0.0
206912_269171,1.0
206917_76964,0.0
206917_185348,1.0
206917_171901,0.0
206917_153606,0.0
206917_87193,0.0
206917_132076,1.0
206924_10400,0.0
206924_271774,0.0
206924_176242,0.0
206924_138379,1.0
206924_193934,1.0
206924_138272,0.0
206954_279759,1.0
206954_160120,1.0
206954_61335,0.0
206954_124188,0.0
206954_80346,1.0
206954_22991,1.0
206964_35594,0.0
206964_40586,1.0
206964_167173,0.0
206964_185650,0.0
206964_78961,1.0
206964_116493,0.0
206971_60913,0.0
206971_61298,1.0
206971_104463,0.0
206971_257185,1.0
206971_239063,0.0
206971_286329,1.0
206978_34824,1.0
206978_40240,0.0
206978_84969,1.0
206978_274808,0.0
206978_199166,0.0
206978_250601,0.0
206987_280913,0.0
206987_278454,0.0
206987_273225,0.0
206987_24992,1.0
206987_239604,0.0
206987_6428,0.0
206989_184756,0.0
206989_46016,0.0
206989_186376,1.0
206989_125831,0.0
206989_212418,0.0
206989_161072,0.0
207006_250639,1.0
207006_292480,1.0
207006_34824,1.0
207006_20564,0.0
207006_259770,1.0
207006_142900,0.0
207010_267804,1.0
207010_180860,0.0
207010_213132,0.0
207010_71117,0.0
207010_39439,1.0
207010_83669,1.0
207021_104422,0.0
207021_51034,0.0
207021_179429,1.0
207021_8229,1.0
207021_16870,1.0
207021_37161,1.0
207054_67640,1.0
207054_92702,0.0
207054_106250,1.0
207054_57311,1.0
207054_55100,1.0
207054_117482,0.0
207059_264901,0.0
207059_109919,1.0
207059_71771,0.0
207059_148670,1.0
207059_103603,0.0
207059_160785,1.0
207077_78499,0.0
207077_211648,1.0
207077_236724,0.0
207077_246593,0.0
207077_147973,0.0
207077_148821,1.0
207084_52572,1.0
207084_104676,1.0
207084_162604,0.0
207084_2779,0.0
207084_51561,0.0
207084_85820,1.0
207092_13690,0.0
207092_55613,1.0
207092_71099,0.0
207092_174013,0.0
207092_143526,0.0
207092_66593,0.0
207093_63737,1.0
207093_123749,1.0
207093_63659,0.0
207093_185423,0.0
207093_10559,0.0
207093_233143,1.0
207100_140632,0.0
207100_134155,0.0
207100_17387,0.0
207100_5616,0.0
207100_5376,0.0
207100_85777,1.0
207109_253109,0.0
207109_53602,1.0
207109_274657,0.0
207109_116076,1.0
207109_107731,0.0
207109_190560,1.0
207124_280823,0.0
207124_6898,0.0
207124_13910,1.0
207124_197189,1.0
207124_101047,0.0
207124_53905,0.0
207147_159349,0.0
207147_271070,0.0
207147_204162,1.0
207147_269065,1.0
207147_20010,0.0
207147_217996,0.0
207163_96089,0.0
207163_265129,0.0
207163_11535,1.0
207163_206044,1.0
207163_81553,0.0
207163_64855,1.0
207175_96187,0.0
207175_63390,0.0
207175_234728,1.0
207175_147233,0.0
207175_124387,1.0
207175_12589,0.0
207176_52121,0.0
207176_218777,1.0
207176_168118,1.0
207176_251937,0.0
207176_228381,0.0
207176_271163,1.0
207180_129684,0.0
207180_163853,1.0
207180_124028,0.0
207180_146376,1.0
207180_250279,0.0
207180_109544,0.0
207185_4101,0.0
207185_185036,1.0
207185_282737,0.0
207185_112581,1.0
207185_129019,1.0
207185_278258,0.0
207198_122336,0.0
207198_146735,0.0
207198_142918,0.0
207198_197423,1.0
207198_177183,0.0
207198_116721,1.0
207207_248472,1.0
207207_117826,0.0
207207_262877,1.0
207207_227514,0.0
207207_212515,1.0
207207_220067,1.0
207215_50972,1.0
207215_229894,1.0
207215_217211,0.0
207215_2834,0.0
207215_39840,1.0
207215_108957,1.0
207216_88840,1.0
207216_274010,1.0
207216_140334,1.0
207216_254030,0.0
207216_166077,0.0
207216_113162,0.0
207220_48386,0.0
207220_130436,0.0
207220_40958,0.0
207220_181938,0.0
207220_208449,0.0
207220_271783,0.0
207227_271252,0.0
207227_163853,0.0
207227_171248,0.0
207227_146288,0.0
207227_31358,0.0
207227_84196,0.0
207231_107498,1.0
207231_258801,0.0
207231_170280,0.0
207231_97066,1.0
207231_226201,1.0
207231_255027,0.0
207240_244732,0.0
207240_121473,0.0
207240_94007,1.0
207240_119294,0.0
207240_234891,1.0
207240_56811,1.0
207244_274016,1.0
207244_4313,0.0
207244_124246,1.0
207244_207449,0.0
207244_295116,0.0
207244_273256,1.0
207272_291784,0.0
207272_213641,1.0
207272_116752,0.0
207272_257913,0.0
207272_216055,1.0
207272_186127,1.0
207287_102449,0.0
207287_211217,0.0
207287_156387,1.0
207287_188925,0.0
207287_64918,0.0
207287_207942,0.0
207299_216747,0.0
207299_146641,0.0
207299_115095,1.0
207299_4279,0.0
207299_10628,0.0
207299_201673,1.0
207303_173818,0.0
207303_281815,0.0
207303_160012,0.0
207303_167192,0.0
207303_167916,0.0
207303_27929,0.0
207337_171317,0.0
207337_265666,0.0
207337_94579,0.0
207337_99141,0.0
207337_153018,0.0
207337_177409,0.0
207343_74650,1.0
207343_77684,1.0
207343_39577,1.0
207343_173500,0.0
207343_61975,0.0
207343_264496,1.0
207345_119470,0.0
207345_286863,0.0
207345_128855,1.0
207345_80308,1.0
207345_69797,0.0
207345_275589,1.0
207374_27797,0.0
207374_165368,1.0
207374_21498,1.0
207374_269939,0.0
207374_144693,0.0
207374_129607,0.0
207386_181941,0.0
207386_21398,1.0
207386_165145,0.0
207386_42927,0.0
207386_124029,0.0
207386_114482,1.0
207393_152391,1.0
207393_25297,1.0
207393_120535,0.0
207393_223164,1.0
207393_56525,0.0
207393_30466,1.0
207404_7746,0.0
207404_247693,0.0
207404_48891,1.0
207404_270526,0.0
207404_273258,1.0
207404_83184,0.0
207407_147585,0.0
207407_131498,0.0
207407_97549,0.0
207407_31714,1.0
207407_185213,1.0
207407_255095,0.0
207413_186491,1.0
207413_85352,0.0
207413_40792,0.0
207413_54650,1.0
207413_270004,1.0
207413_77050,0.0
207438_253912,0.0
207438_4916,1.0
207438_130097,0.0
207438_244657,1.0
207438_205018,1.0
207438_291068,0.0
207439_44878,1.0
207439_103256,1.0
207439_238887,0.0
207439_233768,0.0
207439_31116,0.0
207439_261604,0.0
207441_198994,0.0
207441_45690,1.0
207441_196062,1.0
207441_80632,0.0
207441_286880,0.0
207441_88233,1.0
207458_125284,0.0
207458_11594,1.0
207458_67942,1.0
207458_78135,1.0
207458_252434,0.0
207458_291102,0.0
207469_142157,0.0
207469_92310,1.0
207469_282203,1.0
207469_41733,1.0
207469_276866,1.0
207469_144228,0.0
207470_171649,0.0
207470_119772,0.0
207470_229894,1.0
207470_279906,1.0
207470_268974,1.0
207470_66439,1.0
207486_136909,1.0
207486_183842,1.0
207486_75408,0.0
207486_152985,0.0
207486_286168,1.0
207486_228118,1.0
207499_51434,0.0
207499_107707,1.0
207499_187235,1.0
207499_130787,1.0
207499_259437,0.0
207499_277645,0.0
207510_180696,0.0
207510_34407,1.0
207510_83265,1.0
207510_45712,0.0
207510_289723,0.0
207510_150186,0.0
207520_50877,0.0
207520_51667,0.0
207520_200132,1.0
207520_34407,1.0
207520_220904,0.0
207520_158385,1.0
207525_220488,1.0
207525_252444,0.0
207525_294233,1.0
207525_93562,0.0
207525_9390,1.0
207525_52956,1.0
207532_74530,0.0
207532_45723,0.0
207532_279398,1.0
207532_245165,0.0
207532_271496,1.0
207532_59985,0.0
207538_137908,0.0
207538_78964,0.0
207538_216933,1.0
207538_182596,0.0
207538_91475,0.0
207538_234779,1.0
207564_80659,1.0
207564_40075,0.0
207564_239632,0.0
207564_233466,1.0
207564_152674,1.0
207564_101473,0.0
207591_238137,0.0
207591_92064,0.0
207591_47311,1.0
207591_287303,1.0
207591_141054,1.0
207591_5100,0.0
207619_153972,0.0
207619_78977,1.0
207619_38015,1.0
207619_12647,0.0
207619_145742,1.0
207619_72400,0.0
207623_170033,0.0
207623_141055,0.0
207623_193711,0.0
207623_212592,0.0
207623_92449,0.0
207623_53661,1.0
207636_262164,1.0
207636_151268,0.0
207636_43138,0.0
207636_247075,0.0
207636_96327,0.0
207636_118025,1.0
207641_240094,0.0
207641_246598,1.0
207641_262418,0.0
207641_10944,1.0
207641_238214,1.0
207641_44561,1.0
207658_286001,1.0
207658_46693,0.0
207658_51101,0.0
207658_47591,1.0
207658_239180,0.0
207658_185837,1.0
207675_23198,1.0
207675_80916,1.0
207675_273219,0.0
207675_256174,0.0
207675_252006,1.0
207675_6424,0.0
207681_134013,0.0
207681_123654,0.0
207681_260560,0.0
207681_69054,1.0
207681_275270,1.0
207681_249335,1.0
207698_288882,0.0
207698_294134,1.0
207698_138863,1.0
207698_20726,1.0
207698_291068,1.0
207698_237561,1.0
207700_32387,0.0
207700_13446,1.0
207700_78977,1.0
207700_39841,1.0
207700_172252,0.0
207700_241593,0.0
207703_236375,0.0
207703_59158,0.0
207703_74098,0.0
207703_70997,0.0
207703_60074,1.0
207703_15437,0.0
207727_109148,1.0
207727_175250,0.0
207727_294181,1.0
207727_38168,0.0
207727_191790,0.0
207727_66859,1.0
207742_105450,1.0
207742_218523,1.0
207742_92591,0.0
207742_161719,0.0
207742_263539,0.0
207742_14355,0.0
207749_239180,1.0
207749_285196,0.0
207749_233244,0.0
207749_288536,1.0
207749_265129,1.0
207749_92589,0.0
207780_213561,0.0
207780_216609,1.0
207780_185039,1.0
207780_100669,0.0
207780_101636,0.0
207780_205676,0.0
207784_51394,0.0
207784_217239,0.0
207784_213881,0.0
207784_146393,1.0
207784_48514,0.0
207784_124416,0.0
207801_182233,0.0
207801_272833,1.0
207801_18164,0.0
207801_273581,1.0
207801_274492,1.0
207801_149391,1.0
207806_169120,1.0
207806_233042,0.0
207806_90317,0.0
207806_136275,1.0
207806_56059,1.0
207806_295703,1.0
207816_95663,1.0
207816_144858,0.0
207816_206044,0.0
207816_183711,0.0
207816_101872,0.0
207816_6173,1.0
207826_190154,1.0
207826_268121,0.0
207826_213755,1.0
207826_286151,1.0
207826_92030,0.0
207826_127903,0.0
207831_37836,0.0
207831_5514,0.0
207831_46008,0.0
207831_190300,0.0
207831_281974,0.0
207831_116743,0.0
207832_82253,0.0
207832_295050,0.0
207832_250601,0.0
207832_155018,1.0
207832_24822,1.0
207832_254625,1.0
207833_261702,0.0
207833_201247,1.0
207833_187117,1.0
207833_196723,0.0
207833_143817,0.0
207833_63737,0.0
207845_116603,0.0
207845_10397,0.0
207845_231282,1.0
207845_80916,1.0
207845_238559,0.0
207845_262471,0.0
207849_161072,0.0
207849_214382,0.0
207849_81321,0.0
207849_61104,1.0
207849_104780,0.0
207849_97522,1.0
207855_49748,0.0
207855_108643,0.0
207855_47528,1.0
207855_286035,1.0
207855_124109,1.0
207855_117529,1.0
207860_180567,1.0
207860_1811,1.0
207860_184094,0.0
207860_86937,1.0
207860_155026,0.0
207860_42963,0.0
207864_67496,0.0
207864_198927,0.0
207864_147654,1.0
207864_205481,1.0
207864_133804,1.0
207864_141474,0.0
207887_44494,1.0
207887_123171,1.0
207887_142781,0.0
207887_235761,1.0
207887_153618,0.0
207887_210387,0.0
207895_21548,1.0
207895_54117,1.0
207895_268019,1.0
207895_230677,1.0
207895_61319,0.0
207895_228690,0.0
207898_158431,0.0
207898_124402,1.0
207898_183872,0.0
207898_274758,0.0
207898_266989,0.0
207898_214031,0.0
207903_288344,0.0
207903_56811,1.0
207903_177141,0.0
207903_262193,1.0
207903_203839,1.0
207903_154929,0.0
207938_110171,0.0
207938_59177,0.0
207938_286404,1.0
207938_271243,0.0
207938_64958,0.0
207938_63433,0.0
207947_238906,0.0
207947_16374,0.0
207947_295038,0.0
207947_158035,0.0
207947_55222,0.0
207947_12821,0.0
207948_246550,0.0
207948_189775,1.0
207948_32185,0.0
207948_9946,0.0
207948_60589,0.0
207948_61949,0.0
207956_58443,1.0
207956_272072,0.0
207956_118328,1.0
207956_221717,1.0
207956_235014,1.0
207956_24909,0.0
207977_26499,1.0
207977_226049,0.0
207977_36743,1.0
207977_244071,0.0
207977_274931,1.0
207977_170824,0.0
207985_207169,0.0
207985_168855,0.0
207985_70188,0.0
207985_193003,1.0
207985_55280,1.0
207985_87423,1.0
207999_77301,1.0
207999_241704,0.0
207999_8289,1.0
207999_93327,0.0
207999_28924,1.0
207999_215074,0.0
208009_715,0.0
208009_5024,0.0
208009_163169,1.0
208009_50628,1.0
208009_284909,0.0
208009_177183,1.0
208011_170037,0.0
208011_147049,0.0
208011_238387,0.0
208011_150108,0.0
208011_158171,1.0
208011_182181,1.0
208014_54093,0.0
208014_136164,0.0
208014_121695,1.0
208014_69019,0.0
208014_194810,1.0
208014_200378,1.0
208028_198890,1.0
208028_294598,0.0
208028_25840,0.0
208028_219685,0.0
208028_42375,0.0
208028_136274,0.0
208041_53085,1.0
208041_12010,0.0
208041_82308,0.0
208041_46756,0.0
208041_36934,0.0
208041_275385,0.0
208046_191995,1.0
208046_96630,0.0
208046_282050,1.0
208046_90143,0.0
208046_69926,1.0
208046_240094,0.0
208058_89813,0.0
208058_294762,1.0
208058_179499,0.0
208058_295149,0.0
208058_30769,1.0
208058_212973,1.0
208060_229822,0.0
208060_66741,1.0
208060_180634,0.0
208060_260574,1.0
208060_100398,0.0
208060_41564,0.0
208117_105788,0.0
208117_223165,0.0
208117_237561,0.0
208117_261743,0.0
208117_176916,0.0
208117_48189,0.0
208121_16423,1.0
208121_92759,1.0
208121_182388,1.0
208121_231872,1.0
208121_222818,0.0
208121_283426,0.0
208122_244756,0.0
208122_110556,1.0
208122_230677,1.0
208122_255924,1.0
208122_260036,0.0
208122_124297,0.0
208148_175495,0.0
208148_249827,1.0
208148_167683,0.0
208148_161094,0.0
208148_206819,0.0
208148_129967,0.0
208152_120535,1.0
208152_204679,1.0
208152_149993,0.0
208152_232937,0.0
208152_226675,0.0
208152_170331,1.0
208162_84014,0.0
208162_62425,1.0
208162_162683,0.0
208162_259768,1.0
208162_17033,1.0
208162_257644,0.0
208163_80916,1.0
208163_187573,1.0
208163_36641,1.0
208163_133906,1.0
208163_210387,0.0
208163_137037,0.0
208177_201673,1.0
208177_48819,0.0
208177_97396,1.0
208177_155,1.0
208177_17882,1.0
208177_175928,0.0
208182_40041,1.0
208182_94007,1.0
208182_270515,0.0
208182_91019,0.0
208182_109546,0.0
208182_118738,0.0
208190_12927,0.0
208190_15821,1.0
208190_142851,1.0
208190_5869,0.0
208190_46091,1.0
208190_202351,0.0
208199_170482,0.0
208199_4026,0.0
208199_89403,0.0
208199_109,0.0
208199_133123,0.0
208199_123232,0.0
208202_7177,0.0
208202_157702,0.0
208202_52855,1.0
208202_50515,0.0
208202_268917,1.0
208202_148858,1.0
208207_270672,0.0
208207_177881,0.0
208207_235716,1.0
208207_258655,1.0
208207_164591,0.0
208207_38889,1.0
208213_252711,1.0
208213_24607,0.0
208213_24418,0.0
208213_111719,0.0
208213_261850,0.0
208213_200186,1.0
208230_79542,1.0
208230_155114,0.0
208230_88231,1.0
208230_90178,0.0
208230_183310,0.0
208230_107420,0.0
208241_131453,1.0
208241_112211,0.0
208241_227294,0.0
208241_93036,0.0
208241_4214,0.0
208241_85914,0.0
208246_281373,0.0
208246_37827,1.0
208246_195566,0.0
208246_262804,0.0
208246_100076,1.0
208246_290158,1.0
208248_9464,1.0
208248_183307,1.0
208248_82112,0.0
208248_96024,0.0
208248_256922,1.0
208248_236044,0.0
208265_30234,1.0
208265_206538,1.0
208265_130606,0.0
208265_284554,0.0
208265_113135,1.0
208265_7260,0.0
208270_25107,1.0
208270_30477,0.0
208270_88927,0.0
208270_262670,1.0
208270_105828,0.0
208270_140802,0.0
208280_138089,0.0
208280_133855,0.0
208280_34152,1.0
208280_227697,0.0
208280_80075,1.0
208280_111014,0.0
208282_56407,0.0
208282_17790,0.0
208282_263712,1.0
208282_65707,1.0
208282_159637,0.0
208282_156913,0.0
208294_50112,1.0
208294_83993,0.0
208294_225974,0.0
208294_131537,0.0
208294_144478,0.0
208294_243554,1.0
208298_37688,0.0
208298_150766,1.0
208298_284564,1.0
208298_191169,0.0
208298_35752,1.0
208298_54559,0.0
208302_227732,1.0
208302_1471,0.0
208302_274333,1.0
208302_211834,0.0
208302_190154,1.0
208302_3409,0.0
208321_1731,0.0
208321_23323,0.0
208321_18173,0.0
208321_108780,1.0
208321_238389,0.0
208321_210679,0.0
208322_24418,0.0
208322_18067,1.0
208322_264861,1.0
208322_211030,0.0
208322_39647,0.0
208322_135086,0.0
208323_79901,0.0
208323_10445,1.0
208323_25235,0.0
208323_250851,0.0
208323_37562,0.0
208323_115656,1.0
208347_106320,1.0
208347_13393,1.0
208347_3455,1.0
208347_52044,1.0
208347_235282,0.0
208347_50628,0.0
208350_47697,1.0
208350_33233,1.0
208350_161067,0.0
208350_26762,0.0
208350_83677,0.0
208350_182000,0.0
208362_58173,0.0
208362_137820,0.0
208362_235019,1.0
208362_40735,1.0
208362_260082,1.0
208362_150155,0.0
208363_78646,1.0
208363_232205,1.0
208363_167873,0.0
208363_39046,1.0
208363_136333,0.0
208363_120521,0.0
208404_201032,1.0
208404_182596,0.0
208404_294196,1.0
208404_246194,0.0
208404_210179,0.0
208404_242555,0.0
208427_37333,1.0
208427_100196,0.0
208427_85777,0.0
208427_52617,0.0
208427_294698,0.0
208427_74331,0.0
208453_239212,1.0
208453_274359,0.0
208453_23103,0.0
208453_37677,1.0
208453_132159,0.0
208453_60331,1.0
208456_256189,0.0
208456_84102,1.0
208456_182910,1.0
208456_289817,1.0
208456_277065,1.0
208456_252616,1.0
208460_28075,0.0
208460_211273,1.0
208460_214856,0.0
208460_162199,1.0
208460_147920,0.0
208460_93070,0.0
208500_260701,0.0
208500_276848,0.0
208500_223599,1.0
208500_89944,1.0
208500_60987,0.0
208500_230617,1.0
208516_4865,0.0
208516_51430,1.0
208516_56134,0.0
208516_99471,1.0
208516_227697,0.0
208516_122666,1.0
208520_192355,0.0
208520_128541,0.0
208520_15598,0.0
208520_43167,0.0
208520_79337,0.0
208520_258319,0.0
208555_200777,0.0
208555_269171,1.0
208555_205438,0.0
208555_219794,1.0
208555_262257,0.0
208555_291250,0.0
208556_203134,0.0
208556_252444,1.0
208556_234930,0.0
208556_134510,1.0
208556_104422,1.0
208556_45150,0.0
208567_6686,1.0
208567_159936,0.0
208567_279208,1.0
208567_31300,0.0
208567_271351,0.0
208567_70500,0.0
208652_119294,0.0
208652_89877,1.0
208652_149710,1.0
208652_6200,1.0
208652_144316,0.0
208652_12127,0.0
208668_208656,1.0
208668_271100,1.0
208668_134456,0.0
208668_52351,0.0
208668_129811,1.0
208668_9779,0.0
208674_59465,0.0
208674_73312,0.0
208674_254777,0.0
208674_78135,1.0
208674_92482,0.0
208674_293108,1.0
208688_254900,0.0
208688_196755,1.0
208688_73885,1.0
208688_238633,1.0
208688_120603,0.0
208688_97066,0.0
208690_259178,1.0
208690_192957,0.0
208690_186399,0.0
208690_153934,1.0
208690_11404,1.0
208690_96663,0.0
208697_179964,1.0
208697_216007,0.0
208697_166101,1.0
208697_35809,0.0
208697_107247,1.0
208697_162607,0.0
208707_248452,1.0
208707_269273,1.0
208707_120603,1.0
208707_189129,0.0
208707_184275,0.0
208707_96935,1.0
208717_7908,1.0
208717_246249,1.0
208717_251100,1.0
208717_284727,0.0
208717_213788,0.0
208717_44970,0.0
208735_255155,0.0
208735_119458,0.0
